system:index,LST_Day_1km,NDVI,NDVI_Landsat,NDVI_Sentinel,date,sm_surface,.geo
2022_02_18_11_0,14912,2848.4347826086955,0.1216182,0.1242047,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1203441573855,28.7068050345457]}"
2022_02_18_12_0,14886,3826.586956521739,0.20153445,0.2518745,2022-02-18,0.1651918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23373126712907,28.6798254167779]}"
2022_02_18_13_0,14917,3295.304347826087,0.16936547,0.2248469,2022-02-18,0.14638105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0907277768535,28.52694091609366]}"
2022_02_18_14_0,14835,3278.586956521739,0.14430983,0.121178895,2022-02-18,0.16592471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.26222066223617,28.787743887849114]}"
2022_02_18_15_0,14754,4891.891304347826,0.22219034,0.2569847,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02620806052559,28.787743887849114]}"
2022_02_18_16_0,14864,4236.239130434783,0.18785946,0.21282212,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1216061144047,28.805730299694318]}"
2022_02_18_17_0,14885,4126.695652173913,0.23494339,0.34367028,2022-02-18,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1903656788464,28.634859387164884]}"
2022_02_18_18_0,14885,3335.978260869565,0.16384955,0.16152608,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9943232543547,28.688818622700495]}"
2022_02_18_19_0,14808,3699.413043478261,0.1462295,0.2055523,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96225894257277,28.742777858236106]}"
2022_02_18_20_0,14709,3509.021739130435,0.17459296,0.18912923,2022-02-18,0.15885563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20371162077625,28.805730299694318]}"
2022_02_18_21_0,14863,5053.608695652174,0.23373777,0.3156122,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.98474594628591,28.661839004932695]}"
2022_02_18_22_0,14914,3610.282608695652,0.19120008,0.15550703,2022-02-18,0.14638105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08049185477498,28.52694091609366]}"
2022_02_18_23_0,14845,3935.4565217391305,0.18063594,0.24770486,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99068552291544,28.697811828623102]}"
2022_02_18_24_0,14897,3889.391304347826,0.18443146,0.25448295,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18509365210616,28.571906945706672]}"
2022_02_18_25_0,14949,4099.913043478261,0.15351705,0.19741832,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06482891739093,28.742777858236106]}"
2022_02_18_26_0,14936,3122.5,0.13830712,0.14010532,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.119732919525,28.73378465231351]}"
2022_02_18_27_0,14740,4445.021739130435,0.19860908,0.25160107,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05531232924119,28.868682741152536]}"
2022_02_18_28_0,14875,3243.6521739130435,0.15388049,0.22035693,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02443127661282,28.715798240468306]}"
2022_02_18_29_0,14914,3247.7608695652175,0.14249729,0.16983734,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.98407154749921,28.688818622700495]}"
2022_02_18_30_0,14816,3737.1739130434785,0.16324584,0.19503,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96589119902788,28.73378465231351]}"
2022_02_18_31_0,14940,3326.2608695652175,0.14958796,0.15528043,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11611390480002,28.742777858236106]}"
2022_02_18_32_0,14884,4917.065217391304,0.18614687,0.26121676,2022-02-18,0.15061837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02052761710935,28.598886563474473]}"
2022_02_18_33_0,14934,2226.2608695652175,0.105173044,0.12993872,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02507837492108,28.688818622700495]}"
2022_02_18_34_0,14909,3390.695652173913,0.116453916,0.17214231,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06845234602598,28.73378465231351]}"
2022_02_18_35_0,14761,4638.04347826087,0.22538158,0.23830211,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04919642812877,28.83270991746213]}"
2022_02_18_36_0,14896,3366.8478260869565,0.17732283,0.20296839,2022-02-18,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21448849626668,28.625866181242287]}"
2022_02_18_37_0,14920,3026.021739130435,0.14992806,0.14617804,2022-02-18,0.15885563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13186930270113,28.805730299694318]}"
2022_02_18_38_0,14765,4723.891304347826,0.20476657,0.22175446,2022-02-18,0.15885563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13439103301374,28.850696329307333]}"
2022_02_18_39_0,14913,3135.0,0.1154357,0.09341948,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0161763558021,28.634859387164884]}"
2022_02_18_40_0,14976,2182.413043478261,0.100169145,0.10358153,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03533008177656,28.688818622700495]}"
2022_02_18_41_0,14912,3395.6739130434785,0.1784053,0.14945334,2022-02-18,0.15437572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91595564566907,28.6798254167779]}"
2022_02_18_42_0,14747,4832.173913043478,0.21112008,0.27829385,2022-02-18,0.14417312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00757181220047,28.85968953522993]}"
2022_02_18_43_0,14785,4059.2391304347825,0.18671353,0.21396942,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00266803910529,28.76975747600391]}"
2022_02_18_44_0,14791,3834.391304347826,0.15086588,0.17657802,2022-02-18,0.15517406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92785431494991,28.751771064158707]}"
2022_02_18_45_0,14881,4324.152173913043,0.2506308,0.3040358,2022-02-18,0.1651918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.23674762570117,28.697811828623102]}"
2022_02_18_46_0,14880,4968.913043478261,0.22640008,0.29259443,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11913847023526,28.76076427008131]}"
2022_02_18_47_0,14923,2724.608695652174,0.14013559,0.23492171,2022-02-18,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1547269247726,28.697811828623102]}"
2022_02_18_48_0,14819,4078.586956521739,0.17827336,0.22463866,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97251594005458,28.742777858236106]}"
2022_02_18_49_0,14762,4187.217391304348,0.19130728,0.21021932,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07999397088737,28.83270991746213]}"
2022_02_18_50_0,14757,4232.04347826087,0.21139729,0.21242845,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99542380812856,28.787743887849114]}"
2022_02_18_51_0,14944,3889.4565217391305,0.1886804,0.21271697,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0817225249781,28.751771064158707]}"
2022_02_18_52_0,14985,1806.9565217391305,0.07489557,0.04131474,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04558178863203,28.688818622700495]}"
2022_02_18_53_0,14870,4427.782608695652,0.19436328,0.2276771,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95764596055236,28.652845799010088]}"
2022_02_18_54_0,14949,3356.978260869565,0.18639024,0.23774683,2022-02-18,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.15599331910794,28.64385259308749]}"
2022_02_18_55_0,14750,3828.195652173913,0.21177232,0.2581024,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03043312163538,28.751771064158707]}"
2022_02_18_56_0,14960,2282.195652173913,0.11522452,0.12870483,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0132262264733,28.616872975319676]}"
2022_02_18_57_0,14918,3660.108695652174,0.19293833,0.23349102,2022-02-18,0.1651918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24398209362779,28.6798254167779]}"
2022_02_18_58_0,14972,3019.195652173913,0.11196266,0.11200276,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.05285226566,28.67083221085529]}"
2022_02_18_59_0,14955,2942.804347826087,0.11891342,0.13571194,2022-02-18,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13913352500983,28.634859387164884]}"
2022_02_18_60_0,14911,2578.021739130435,0.11351947,0.07481461,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10346398669222,28.697811828623102]}"
2022_02_18_61_0,14756,4731.369565217391,0.22620152,0.2799321,2022-02-18,0.15517406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.92059085305111,28.76975747600391]}"
2022_02_18_62_0,14942,3864.3478260869565,0.18769214,0.20358333,2022-02-18,0.14599489,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03235237256871,28.67083221085529]}"
2022_02_18_63_0,14954,3175.3260869565215,0.13435704,0.15754066,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0829588114601,28.697811828623102]}"
2022_02_18_64_0,14888,2845.2608695652175,0.076908514,0.054837923,2022-02-18,0.16592471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.2669264637734,28.724791446390903]}"
2022_02_18_65_0,14809,3525.6521739130435,0.12567116,0.17664126,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95563508432807,28.73378465231351]}"
2022_02_18_66_0,14903,4350.521739130435,0.20860282,0.25407904,2022-02-18,0.15061837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02418022114014,28.58989335755188]}"
2022_02_18_67_0,14852,3077.195652173913,0.14307915,0.21698408,2022-02-18,0.16592471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25306241062255,28.73378465231351]}"
2022_02_18_68_0,14904,3933.891304347826,0.11045135,0.20504138,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21565030216148,28.724791446390903]}"
2022_02_18_69_0,14875,4684.478260869565,0.20655762,0.2599883,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12466006406102,28.82371671153952]}"
2022_02_18_70_0,15005,2088.717391304348,0.10854838,0.13921869,2022-02-18,0.14638105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0899960836056,28.55392053386147]}"
2022_02_18_71_0,14887,4933.239130434783,0.2164704,0.32725137,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.16986790504507,28.787743887849114]}"
2022_02_18_72_0,14891,4287.913043478261,0.19650126,0.26860356,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99203637339446,28.64385259308749]}"
2022_02_18_73_0,14911,4190.239130434783,0.19941415,0.24440673,2022-02-18,0.14638105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10096369893202,28.52694091609366]}"
2022_02_18_74_0,14839,4273.326086956522,0.21773902,0.2255152,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10165061397667,28.77875068192651]}"
2022_02_18_75_0,14880,2947.3478260869565,0.1772174,0.15687083,2022-02-18,0.15061837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01028469567314,28.598886563474473]}"
2022_02_18_76_0,14938,2907.6304347826085,0.13384232,0.11449968,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04624034826259,28.661839004932695]}"
2022_02_18_77_0,14779,4686.239130434783,0.22644222,0.27561298,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.092792720169,28.877675947075133]}"
2022_02_18_78_0,14908,4271.869565217391,0.20367423,0.24261364,2022-02-18,0.15685152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12826404451754,28.814723505616925]}"
2022_02_18_79_0,14752,4741.108695652174,0.22490107,0.25767457,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01594664305992,28.787743887849114]}"
2022_02_18_80_0,14761,4547.434782608696,0.21811365,0.23602726,2022-02-18,0.15885563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.15492627796739,28.850696329307333]}"
2022_02_18_81_0,14922,1845.108695652174,0.082666814,0.07861324,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04691564810402,28.634859387164884]}"
2022_02_18_82_0,14752,4306.869565217391,0.22186857,0.30359557,2022-02-18,0.15885563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.2062643903515,28.850696329307333]}"
2022_02_18_83_0,14752,4560.913043478261,0.22010761,0.28096288,2022-02-18,0.14417312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9912155743076,28.82371671153952]}"
2022_02_18_84_0,14872,5641.282608695652,0.29460382,0.4408194,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.16028945990051,28.607879769397083]}"
2022_02_18_85_0,14969,2817.391304347826,0.11432279,0.14680606,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94967517245114,28.697811828623102]}"
2022_02_18_86_0,14877,4674.347826086957,0.21151301,0.27226913,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20126465256094,28.607879769397083]}"
2022_02_18_87_0,14881,4959.847826086957,0.22151169,0.31879643,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20490020296225,28.598886563474473]}"
2022_02_18_88_0,14769,4598.5,0.2074674,0.26144835,2022-02-18,0.16671784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25502756225845,28.805730299694318]}"
2022_02_18_89_0,14869,3831.021739130435,0.17793149,0.20608042,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9481041226741,28.625866181242287]}"
2022_02_18_90_0,14748,4849.847826086957,0.22807804,0.24779911,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0225905092506,28.79673709377172]}"
2022_02_18_91_0,14849,4680.217391304348,0.20989054,0.26412746,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18012932251075,28.787743887849114]}"
2022_02_18_92_0,14869,3678.6304347826085,0.18337573,0.17761695,2022-02-18,0.16577712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27297123971675,28.607879769397083]}"
2022_02_18_93_0,14800,4679.239130434783,0.21585383,0.23451635,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09803798278534,28.787743887849114]}"
2022_02_18_94_0,14721,4417.065217391304,0.20978276,0.23709798,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.06918287539145,28.85968953522993]}"
2022_02_18_95_0,14873,3868.282608695652,0.17213044,0.21042253,2022-02-18,0.15437572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.90935301402105,28.67083221085529]}"
2022_02_18_96_0,14884,4277.804347826087,0.20088048,0.24047059,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.17121046638462,28.58090015162927]}"
2022_02_18_97_0,14941,4200.217391304348,0.17151083,0.2759605,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.061206763641,28.751771064158707]}"
2022_02_18_98_0,14782,3978.4565217391305,0.17706606,0.21500139,2022-02-18,0.14417312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94351070675036,28.814723505616925]}"
2022_02_18_99_0,14895,4183.326086956522,0.19181433,0.34311998,2022-02-18,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21624245046903,28.697811828623102]}"
2022_02_18_100_0,14936,2528.8260869565215,0.10775301,0.1550478,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09258751429294,28.724791446390903]}"
2022_02_18_101_0,14918,3295.413043478261,0.15037338,0.19335619,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12998903422482,28.73378465231351]}"
2022_02_18_102_0,14933,3578.5652173913045,0.1732703,0.19091837,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10542830414151,28.616872975319676]}"
2022_02_18_103_0,14885,4414.478260869565,0.2031547,0.260738,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.08474522515947,28.76975747600391]}"
2022_02_18_104_0,14911,3750.6739130434785,0.14996056,0.21155775,2022-02-18,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.19635151729891,28.67083221085529]}"
2022_02_18_105_0,14761,5157.326086956522,0.23763256,0.2367098,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04254037805889,28.82371671153952]}"
2022_02_18_106_0,14913,2393.7608695652175,0.06813617,0.08541819,2022-02-18,0.1651918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.27414618909538,28.7068050345457]}"
2022_02_18_107_0,14980,3029.391304347826,0.14389646,0.12943004,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.11567297943793,28.616872975319676]}"
2022_02_18_108_0,14772,4834.434782608696,0.2226662,0.27716413,2022-02-18,0.14417312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00871104314379,28.805730299694318]}"
2022_02_18_109_0,14839,3835.0652173913045,0.17861365,0.2793831,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00160253293178,28.67083221085529]}"
2022_02_18_110_0,14889,3595.0652173913045,0.1694963,0.19490851,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18873694749888,28.56291373978407]}"
2022_02_18_111_0,14781,4109.565217391304,0.19034863,0.28375965,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20786100424077,28.76975747600391]}"
2022_02_18_112_0,14975,4318.847826086957,0.20646748,0.3011337,2022-02-18,0.14638105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1127139100358,28.598886563474473]}"
2022_02_18_113_0,14968,2368.2391304347825,0.10499223,0.097155966,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.066085202343,28.688818622700495]}"
2022_02_18_114_0,14781,4478.5,0.22477442,0.2394865,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.18678735210267,28.79673709377172]}"
2022_02_18_115_0,14749,4824.478260869565,0.21319745,0.25690803,2022-02-18,0.14417312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99483107835236,28.814723505616925]}"
2022_02_18_116_0,14888,3580.6739130434785,0.12668489,0.18192716,2022-02-18,0.15061837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00369613092057,28.58989335755188]}"
2022_02_18_117_0,14741,4727.760869565217,0.21640517,0.20643643,2022-02-18,0.16671784,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.25143293636235,28.814723505616925]}"
2022_02_18_118_0,14847,3748.3695652173915,0.16977239,0.19161347,2022-02-18,0.15437572,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91300247731316,28.661839004932695]}"
2022_02_18_119_0,14933,3578.5652173913045,0.1732703,0.19091837,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10542830414151,28.616872975319676]}"
2022_02_18_120_0,14871,5458.608695652174,0.24870871,0.25628632,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.16392851721717,28.598886563474473]}"
2022_02_18_121_0,14806,4081.695652173913,0.19127358,0.2451306,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04069100230393,28.751771064158707]}"
2022_02_18_122_0,14927,3393.413043478261,0.13761555,0.13704754,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.00592992503479,28.634859387164884]}"
2022_02_18_123_0,14937,3273.978260869565,0.123357326,0.11042136,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.09983721982415,28.7068050345457]}"
2022_02_18_124_0,14753,5146.217391304348,0.24477872,0.27643,2022-02-18,0.14417312,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02562330131354,28.814723505616925]}"
2022_02_18_125_0,14918,3899.086956521739,0.1817363,0.22740538,2022-02-18,0.1651918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.24159783268296,28.634859387164884]}"
2022_02_18_126_0,14785,4700.434782608696,0.2393837,0.25468838,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02982688536672,28.77875068192651]}"
2022_02_18_127_0,14897,4242.239130434783,0.19115667,0.27171344,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20193397394124,28.58090015162927]}"
2022_02_18_128_0,14908,4271.869565217391,0.20367423,0.24261364,2022-02-18,0.15685152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12826404451754,28.814723505616925]}"
2022_02_18_129_0,14897,3776.0652173913045,0.19069387,0.27015617,2022-02-18,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97519063273285,28.634859387164884]}"
2022_02_18_130_0,14909,3598.608695652174,0.17312427,0.21135017,2022-02-18,0.16577712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.22969462167141,28.56291373978407]}"
2022_02_18_131_0,14880,3315.1739130434785,0.14601278,0.17472444,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04732712041421,28.76076427008131]}"
2022_02_18_132_0,14771,4736.086956521739,0.21254908,0.29744893,2022-02-18,0.15517406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9169610261225,28.77875068192651]}"
2022_02_18_133_0,14960,2867.782608695652,0.13023873,0.16953635,2022-02-18,0.14638105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10754334752461,28.535934122016265]}"
2022_02_18_134_0,14987,2015.804347826087,0.08192911,0.07073666,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.14688489724544,28.742777858236106]}"
2022_02_18_135_0,14987,2015.804347826087,0.08192911,0.07073666,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.14688489724544,28.742777858236106]}"
2022_02_18_136_0,14878,2218.6304347826085,0.101700574,0.097303204,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.19455921233212,28.751771064158707]}"
2022_02_18_137_0,14706,4425.173913043478,0.18385102,0.23724766,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20731195745918,28.79673709377172]}"
2022_02_18_138_0,14927,2606.1739130434785,0.10839216,0.15297094,2022-02-18,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12161696615198,28.652845799010088]}"
2022_02_18_139_0,14892,3106.8260869565215,0.12975654,0.18485309,2022-02-18,0.1404491,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0739020226419,28.79673709377172]}"
2022_02_18_140_0,14881,4959.847826086957,0.22151169,0.31879643,2022-02-18,0.14200604,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20490020296225,28.598886563474473]}"
2022_02_18_141_0,14840,3975.6739130434785,0.17427075,0.19753492,2022-02-18,0.15517406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91163342276967,28.715798240468306]}"
2022_02_18_142_0,14779,4565.195652173913,0.20776466,0.30515015,2022-02-18,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21451647322093,28.77875068192651]}"
2022_02_18_143_0,14888,3476.3260869565215,0.13834146,0.13653824,2022-02-18,0.1651918,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.2264950380851,28.697811828623102]}"
2022_02_18_144_0,14854,3392.586956521739,0.17668486,0.17906761,2022-02-18,0.15885563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.1307939385824,28.85968953522993]}"
2022_02_18_145_0,14819,4078.586956521739,0.17827336,0.22463866,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97251594005458,28.742777858236106]}"
2022_02_18_146_0,14730,4507.391304347826,0.21783057,0.23352148,2022-02-18,0.13951269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.07585112722816,28.868682741152536]}"
2022_02_18_147_0,14873,2205.3478260869565,0.09424045,0.13828376,2022-02-18,0.16592471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.26331852532235,28.73378465231351]}"
2022_02_18_148_0,14787,4236.695652173913,0.18929018,0.22398809,2022-02-18,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97490097319724,28.787743887849114]}"
2022_02_18_149_0,14946,2800.5,0.116799936,0.15815549,2022-02-18,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.20360246895177,28.652845799010088]}"
2022_02_26_0_0,14914,2207.9565217391305,0.10671187,0.11326286,2022-02-26,0.15061837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99638868925872,28.607879769397083]}"
2022_02_26_1_0,14903,2590.478260869565,0.12491952,0.14819582,2022-02-26,0.14098074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.12759544347581,28.688818622700495]}"
2022_02_26_2_0,14844,4191.739130434783,0.18928975,0.26316667,2022-02-26,0.1455553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96525700633302,28.76076427008131]}"
2022_02_26_3_0,14844,4245.739130434783,0.19666696,0.2379231,2022-02-26,0.14638105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.04466431135975,28.58989335755188]}"
2022_02_26_4_0,14772,3879.2391304347825,0.16719575,0.21509185,2022-02-26,0.15517406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9182485648125,28.724791446390903]}"
2022_02_26_5_0,14785,4902.826086956522,0.21191697,0.2698968,2022-02-26,0.15747055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.21757426013744,28.79673709377172]}"
2022_02_26_6_0,14927,3058.891304347826,0.14622246,0.18688756,2022-02-26,0.14596471,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.10047052264584,28.6798254167779]}"
2022_02_26_7_0,14903,2527.804347826087,0.09759985,0.152006,2022-02-26,0.14074071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.13784715033128,28.688818622700495]}"
2022_02_26_8_0,14829,3586.717391304348,0.18145767,0.22954127,2022-02-26,0.15051481,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01780946957889,28.7068050345457]}"
