system:index,LST_Day_1km,NDVI,NDVI_Landsat,NDVI_Sentinel,date,sm_surface,.geo
2022_04_15_25_0,15481,2977.8260869565215,0.13430758,0.1515536,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.84321635582553,19.111054315129532]}"
2022_04_15_26_0,15604,3080.2608695652175,0.13718122,0.18952712,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90032297934106,19.111054315129532]}"
2022_04_15_31_0,15598,3096.086956521739,0.13255262,0.16527076,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88128743816921,19.111054315129532]}"
2022_04_15_34_0,15461,3018.586956521739,0.14953448,0.17821957,2022-04-15,0.19412652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.83925577693213,19.102061109206925]}"
2022_04_15_35_0,15517,3133.217391304348,0.12771946,0.12682915,2022-04-15,0.19079243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82580687299158,19.200986374355544]}"
2022_04_15_37_0,15399,5811.717391304348,0.292173,0.39140576,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.9035469166616,19.18299996251034]}"
2022_04_15_38_0,15372,5358.347826086957,0.2564326,0.32829946,2022-04-15,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90443113441769,19.227965992123355]}"
2022_04_15_42_0,15395,4181.152173913043,0.1719253,0.16935495,2022-04-15,0.19079243,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.84174812109316,19.23695919804595]}"
2022_04_15_45_0,15456,3622.9347826086955,0.11745061,0.137344,2022-04-15,0.21446697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.00422424015983,19.066088285516518]}"
2022_04_15_46_0,15533,4022.2391304347825,0.17054747,0.2242811,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88921941659312,19.129040726974736]}"
2022_04_15_47_0,15751,2044.3260869565217,0.10302381,0.11438828,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92810275195548,19.066088285516518]}"
2022_04_15_49_0,15542,3937.3478260869565,0.16906033,0.20405425,2022-04-15,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.85437575756725,19.200986374355544]}"
2022_04_15_51_0,15580,3069.804347826087,0.13198069,0.1648745,2022-04-15,0.19881618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86066299725782,19.129040726974736]}"
2022_04_15_52_0,15369,2996.5,0.12918885,0.16874874,2022-04-15,0.19235575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.82900091613821,19.05709507959392]}"
2022_04_15_54_0,15443,4339.282608695652,0.18027698,0.2600234,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.92342949427331,19.012129049980906]}"
2022_04_15_57_0,15389,4111.478260869565,0.17905855,0.2722194,2022-04-15,0.21446697,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.00582209353422,19.048101873671314]}"
2022_04_15_59_0,15457,4981.5,0.22336744,0.34006265,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.91391740013685,19.012129049980906]}"
2022_04_15_60_0,15572,2617.2391304347825,0.10894695,0.11685344,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.88052682182776,19.066088285516518]}"
2022_04_15_63_0,15627,3346.9565217391305,0.13113558,0.1526735,2022-04-15,0.19695596,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.86545019738213,19.075081491439125]}"
2022_04_15_64_0,15604,4889.108695652174,0.15553746,0.16987179,2022-04-15,0.21334726,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.0351488767158,19.09306790328433]}"
2022_04_15_66_0,15328,3526.25,0.117882274,0.25030175,2022-04-15,0.19521318,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.80471577286814,18.95816981444529]}"
2022_04_15_67_0,15559,3089.1739130434785,0.1364655,0.12821047,2022-04-15,0.21146558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[73.010566332598,19.102061109206925]}"
2022_04_15_69_0,15461,5225.369565217391,0.25093487,0.33376795,2022-04-15,0.1944421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[72.90199056519334,19.200986374355544]}"
