system:index,LST_Day_1km,NDVI,NDVI_Landsat,NDVI_Sentinel,date,sm_surface,.geo
2022_06_02_125_0,15079,4065.3695652173915,0.19834045,0.1699208,2022-06-02,0.21867813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.7137033999977,12.896749022611653]}"
2022_06_02_126_0,15241,3286.695652173913,0.17393366,0.14869015,2022-06-02,0.23108108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52788033877357,13.040640317373285]}"
2022_06_02_127_0,15133,4323.195652173913,0.20239459,0.19062287,2022-06-02,0.22297361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6877595544758,12.842789787076033]}"
2022_06_02_128_0,15078,3881.6739130434785,0.18924375,0.18509518,2022-06-02,0.22992966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6158629341844,13.08560634698629]}"
2022_06_02_129_0,15088,4267.195652173913,0.21307485,0.20054594,2022-06-02,0.2183544,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48584063746891,12.905742228534251]}"
2022_06_02_130_0,15075,4593.195652173913,0.20906568,0.24826959,2022-06-02,0.21867813,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70342788624704,12.833796581153434]}"
2022_06_02_131_0,15217,3056.0434782608695,0.13925016,0.1372415,2022-06-02,0.23108108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.54070879280653,13.022653905528072]}"
2022_06_02_132_0,15126,4944.782608695652,0.23456053,0.2143617,2022-06-02,0.22778207,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.429152138504,13.049633523295883]}"
2022_06_02_133_0,15050,4548.369565217391,0.22703166,0.21587531,2022-06-02,0.21919462,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60564539737635,12.81581016930824]}"
2022_06_02_134_0,15191,2373.9347826086955,0.11047315,0.0913242,2022-06-02,0.22992966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63942791163312,13.013660699605474]}"
2022_06_02_135_0,15203,2569.586956521739,0.13119942,0.14232075,2022-06-02,0.22992966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63019763911389,13.013660699605474]}"
2022_06_02_136_0,15168,2436.021739130435,0.12821208,0.123657145,2022-06-02,0.22992966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67916790514505,13.022653905528072]}"
2022_06_02_137_0,15069,4928.45652173913,0.22781946,0.29478568,2022-06-02,0.22992966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6932942073482,13.067619935141078]}"
2022_06_02_138_0,15180,2017.5869565217392,0.12288213,0.09279447,2022-06-02,0.222118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61136865756235,12.923728640379464]}"
2022_06_02_139_0,15080,3711.3478260869565,0.15922284,0.13805541,2022-06-02,0.23108108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57327448783676,13.067619935141078]}"
2022_06_02_140_0,15073,4504.413043478261,0.18526277,0.18820654,2022-06-02,0.22297361,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68688404652104,12.869769404843844]}"
2022_06_02_141_0,15056,4254.934782608696,0.22859988,0.17569433,2022-06-02,0.22586879,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41591331646313,12.977687875915066]}"
2022_06_02_142_0,15067,5268.347826086957,0.2567177,0.32974574,2022-06-02,0.22992966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69686894189039,13.049633523295883]}"
